commune,annee,rendement_kg_ha,rendement_t_ha,precip_01_mm,temp_moy_01_c,temp_max_01_c,temp_min_01_c,humidite_01_pct,rayonnement_01,precip_02_mm,temp_moy_02_c,temp_max_02_c,temp_min_02_c,humidite_02_pct,rayonnement_02,precip_03_mm,temp_moy_03_c,temp_max_03_c,temp_min_03_c,humidite_03_pct,rayonnement_03,precip_04_mm,temp_moy_04_c,temp_max_04_c,temp_min_04_c,humidite_04_pct,rayonnement_04,precip_05_mm,temp_moy_05_c,temp_max_05_c,temp_min_05_c,humidite_05_pct,rayonnement_05,precip_06_mm,temp_moy_06_c,temp_max_06_c,temp_min_06_c,humidite_06_pct,rayonnement_06,precip_07_mm,temp_moy_07_c,temp_max_07_c,temp_min_07_c,humidite_07_pct,rayonnement_07,precip_08_mm,temp_moy_08_c,temp_max_08_c,temp_min_08_c,humidite_08_pct,rayonnement_08,precip_09_mm,temp_moy_09_c,temp_max_09_c,temp_min_09_c,humidite_09_pct,rayonnement_09,precip_10_mm,temp_moy_10_c,temp_max_10_c,temp_min_10_c,humidite_10_pct,rayonnement_10,precip_11_mm,temp_moy_11_c,temp_max_11_c,temp_min_11_c,humidite_11_pct,rayonnement_11,precip_12_mm,temp_moy_12_c,temp_max_12_c,temp_min_12_c,humidite_12_pct,rayonnement_12,precip_annuelle_mm,temp_moy_annuelle_c,temp_max_annuelle_c,temp_min_annuelle_c,humidite_moy_annuelle_pct,rayonnement_moyen_annuel,indice_stress_hydrique,type_sol,departement,precip_saison1_mm,precip_saison2_mm,precip_croissance_mm,amplitude_01_c,amplitude_02_c,amplitude_03_c,amplitude_04_c,amplitude_05_c,amplitude_06_c,amplitude_07_c,amplitude_08_c,amplitude_09_c,amplitude_10_c,amplitude_11_c,amplitude_12_c,amplitude_annuelle_c,stress_thermique_01,stress_thermique_02,stress_thermique_03,stress_thermique_04,stress_thermique_05,stress_thermique_06,stress_thermique_07,stress_thermique_08,stress_thermique_09,stress_thermique_10,stress_thermique_11,stress_thermique_12,nb_mois_stress_thermique,annee_normalisee,departement_encode,type_sol_encode
Adja-Ouere,2015,994.0,0.994,4.340000000000001,24.32,33.79,11.4,70.83,17.54,31.639999999999997,27.34,34.58,22.25,81.39,16.92,146.01,27.39,34.47,23.42,83.6,17.39,58.8,26.98,33.12,22.95,86.08,18.24,87.42,26.71,32.06,22.88,87.48,17.97,141.6,25.62,30.44,22.33,88.78,13.32,112.53,25.24,30.63,20.5,87.28,15.8,77.19000000000001,25.57,32.09,21.4,84.46,14.29,132.0,25.74,31.36,21.81,85.5,14.11,136.09,26.05,31.49,22.19,88.35,16.62,27.3,26.75,34.16,21.52,82.39,18.45,2.48,24.64,34.17,14.07,58.49,17.41,957.4,26.029166666666672,34.58,11.4,82.0525,16.505,0.39492554906778765,Ferrallitique,Plateau,546.36,295.39000000000004,686.83,22.39,12.329999999999998,11.049999999999997,10.169999999999998,9.180000000000003,8.110000000000003,10.129999999999999,10.690000000000005,9.55,9.299999999999997,12.639999999999997,20.1,12.136666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,10,1
Ifangni,2015,1136.0,1.136,5.2700000000000005,25.1,31.63,15.17,74.26,17.54,40.6,27.44,31.59,24.62,83.81,16.92,160.89000000000001,27.62,32.07,25.25,84.96,17.39,65.4,27.45,31.35,25.0,85.88,18.24,92.07000000000001,27.32,30.46,24.46,86.37,17.97,160.2,25.98,28.78,23.95,88.38,13.32,93.92999999999999,25.28,28.4,22.28,87.82,15.8,45.88,25.34,29.26,22.57,86.48,14.29,105.89999999999999,25.69,29.3,23.23,86.44,14.11,136.09,26.28,29.46,23.86,88.28,16.62,41.1,27.08,31.31,24.38,83.5,18.45,3.7199999999999998,25.49,30.97,18.52,63.0,17.41,951.0500000000001,26.339166666666667,32.07,15.17,83.26499999999999,16.505,0.39230618700743625,Ferrallitique,Plateau,572.49,283.09000000000003,634.0699999999999,16.46,6.969999999999999,6.82,6.350000000000001,6.0,4.830000000000002,6.119999999999997,6.690000000000001,6.07,5.600000000000001,6.93,12.45,7.607500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,10,1
Ketou,2015,1309.74081971043,1.30974081971043,3.41,24.27,34.52,11.56,66.68,17.62,24.36,27.54,36.16,21.84,77.66,17.3,144.15,27.6,36.21,23.18,79.93,18.36,60.0,27.15,33.83,22.45,82.81,18.48,105.09,26.9,33.22,22.56,84.95,19.11,135.0,25.79,31.13,21.92,86.87,15.98,145.07999999999998,25.41,31.21,20.31,86.19,14.97,123.69000000000001,25.52,31.85,21.19,85.09,13.39,179.4,25.64,31.29,21.41,86.36,14.54,150.66,26.13,31.52,21.76,87.18,17.26,15.600000000000001,26.67,34.79,19.71,79.57,18.89,0.9299999999999999,24.38,34.92,13.65,56.41,17.27,1087.37,26.083333333333332,36.21,11.56,79.97500000000001,16.930833333333332,0.4372565747928021,Ferrallitique,Plateau,589.3199999999999,345.66,838.92,22.96,14.319999999999997,13.030000000000001,11.379999999999999,10.66,9.209999999999997,10.900000000000002,10.66,9.879999999999999,9.759999999999998,15.079999999999998,21.270000000000003,13.259166666666665,0,1,1,0,0,0,0,0,0,0,0,0,2,0.631578947368421,10,1
Pobè,2015,1072.0,1.072,4.340000000000001,24.32,33.79,11.4,70.83,17.62,31.639999999999997,27.34,34.58,22.25,81.39,17.3,146.01,27.39,34.47,23.42,83.6,18.36,58.8,26.98,33.12,22.95,86.08,18.48,87.42,26.71,32.06,22.88,87.48,19.11,141.6,25.62,30.44,22.33,88.78,15.98,112.53,25.24,30.63,20.5,87.28,14.97,77.19000000000001,25.57,32.09,21.4,84.46,13.39,132.0,25.74,31.36,21.81,85.5,14.54,136.09,26.05,31.49,22.19,88.35,17.26,27.3,26.75,34.16,21.52,82.39,18.89,2.48,24.64,34.17,14.07,58.49,17.27,957.4,26.029166666666672,34.58,11.4,82.0525,16.930833333333332,0.38499263793062966,Vertisol,Plateau,546.36,295.39000000000004,686.83,22.39,12.329999999999998,11.049999999999997,10.169999999999998,9.180000000000003,8.110000000000003,10.129999999999999,10.690000000000005,9.55,9.299999999999997,12.639999999999997,20.1,12.136666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,10,4
Sakete,2015,1131.0,1.131,4.340000000000001,24.32,33.79,11.4,70.83,17.54,31.639999999999997,27.34,34.58,22.25,81.39,16.92,146.01,27.39,34.47,23.42,83.6,17.39,58.8,26.98,33.12,22.95,86.08,18.24,87.42,26.71,32.06,22.88,87.48,17.97,141.6,25.62,30.44,22.33,88.78,13.32,112.53,25.24,30.63,20.5,87.28,15.8,77.19000000000001,25.57,32.09,21.4,84.46,14.29,132.0,25.74,31.36,21.81,85.5,14.11,136.09,26.05,31.49,22.19,88.35,16.62,27.3,26.75,34.16,21.52,82.39,18.45,2.48,24.64,34.17,14.07,58.49,17.41,957.4,26.029166666666672,34.58,11.4,82.0525,16.505,0.39492554906778765,Ferrallitique,Plateau,546.36,295.39000000000004,686.83,22.39,12.329999999999998,11.049999999999997,10.169999999999998,9.180000000000003,8.110000000000003,10.129999999999999,10.690000000000005,9.55,9.299999999999997,12.639999999999997,20.1,12.136666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,10,1
Abomey,2015,943.226381461677,0.9432263814616769,6.2,25.5,36.93,12.59,64.09,17.8,29.400000000000002,28.32,37.56,22.43,74.05,18.06,111.91,28.31,38.0,23.79,76.65,18.76,46.2,27.72,35.75,23.08,79.94,18.97,55.800000000000004,27.83,35.65,23.11,78.97,19.42,107.1,26.26,33.0,22.25,83.12,17.08,104.16,25.86,33.06,20.5,82.41,16.23,80.91,26.3,34.41,21.58,79.27,14.58,98.39999999999999,26.48,33.82,21.52,79.93,15.81,119.03999999999999,26.47,33.05,22.15,84.46,18.58,16.200000000000003,27.63,36.8,22.08,76.14,19.6,4.03,25.97,36.1,15.21,53.4,17.28,779.3499999999999,26.8875,38.0,12.59,76.03583333333334,17.680833333333336,0.3001007947443796,Ferrallitique,Zou,425.16999999999996,233.64,565.41,24.34,15.130000000000003,14.21,12.670000000000002,12.54,10.75,12.560000000000002,12.829999999999998,12.3,10.899999999999999,14.719999999999999,20.89,14.486666666666665,1,1,1,1,1,0,0,0,0,0,1,1,7,0.631578947368421,11,1
Agbangnizoun,2015,933.246962115797,0.933246962115797,6.2,25.5,36.93,12.59,64.09,17.8,29.400000000000002,28.32,37.56,22.43,74.05,18.06,111.91,28.31,38.0,23.79,76.65,18.76,46.2,27.72,35.75,23.08,79.94,18.97,55.800000000000004,27.83,35.65,23.11,78.97,19.42,107.1,26.26,33.0,22.25,83.12,17.08,104.16,25.86,33.06,20.5,82.41,16.23,80.91,26.3,34.41,21.58,79.27,14.58,98.39999999999999,26.48,33.82,21.52,79.93,15.81,119.03999999999999,26.47,33.05,22.15,84.46,18.58,16.200000000000003,27.63,36.8,22.08,76.14,19.6,4.03,25.97,36.1,15.21,53.4,17.28,779.3499999999999,26.8875,38.0,12.59,76.03583333333334,17.680833333333336,0.3001007947443796,Ferrallitique,Zou,425.16999999999996,233.64,565.41,24.34,15.130000000000003,14.21,12.670000000000002,12.54,10.75,12.560000000000002,12.829999999999998,12.3,10.899999999999999,14.719999999999999,20.89,14.486666666666665,1,1,1,1,1,0,0,0,0,0,1,1,7,0.631578947368421,11,1
Bohicon,2015,870.845150311967,0.870845150311967,6.2,25.5,36.93,12.59,64.09,17.62,29.400000000000002,28.32,37.56,22.43,74.05,17.3,111.91,28.31,38.0,23.79,76.65,18.36,46.2,27.72,35.75,23.08,79.94,18.48,55.800000000000004,27.83,35.65,23.11,78.97,19.11,107.1,26.26,33.0,22.25,83.12,15.98,104.16,25.86,33.06,20.5,82.41,14.97,80.91,26.3,34.41,21.58,79.27,13.39,98.39999999999999,26.48,33.82,21.52,79.93,14.54,119.03999999999999,26.47,33.05,22.15,84.46,17.26,16.200000000000003,27.63,36.8,22.08,76.14,18.89,4.03,25.97,36.1,15.21,53.4,17.27,779.3499999999999,26.8875,38.0,12.59,76.03583333333334,16.930833333333332,0.3133946233248759,Ferrallitique,Zou,425.16999999999996,233.64,565.41,24.34,15.130000000000003,14.21,12.670000000000002,12.54,10.75,12.560000000000002,12.829999999999998,12.3,10.899999999999999,14.719999999999999,20.89,14.486666666666665,1,1,1,1,1,0,0,0,0,0,1,1,7,0.631578947368421,11,1
Cove,2015,969.828408007627,0.969828408007627,3.41,24.27,34.52,11.56,66.68,17.62,24.36,27.54,36.16,21.84,77.66,17.3,144.15,27.6,36.21,23.18,79.93,18.36,60.0,27.15,33.83,22.45,82.81,18.48,105.09,26.9,33.22,22.56,84.95,19.11,135.0,25.79,31.13,21.92,86.87,15.98,145.07999999999998,25.41,31.21,20.31,86.19,14.97,123.69000000000001,25.52,31.85,21.19,85.09,13.39,179.4,25.64,31.29,21.41,86.36,14.54,150.66,26.13,31.52,21.76,87.18,17.26,15.600000000000001,26.67,34.79,19.71,79.57,18.89,0.9299999999999999,24.38,34.92,13.65,56.41,17.27,1087.37,26.083333333333332,36.21,11.56,79.97500000000001,16.930833333333332,0.4372565747928021,Ferrugineux tropical,Zou,589.3199999999999,345.66,838.92,22.96,14.319999999999997,13.030000000000001,11.379999999999999,10.66,9.209999999999997,10.900000000000002,10.66,9.879999999999999,9.759999999999998,15.079999999999998,21.270000000000003,13.259166666666665,0,1,1,0,0,0,0,0,0,0,0,0,2,0.631578947368421,11,2
Djidja,2015,1008.12663843517,1.00812663843517,4.340000000000001,24.86,36.66,12.41,61.83,17.8,21.84,28.24,37.87,22.09,71.25,18.06,108.19000000000001,28.23,38.3,22.79,74.28,18.76,48.0,27.88,36.94,22.58,76.32,18.97,66.64999999999999,27.98,36.91,22.79,76.23,19.42,112.5,26.31,33.24,21.84,81.62,17.08,138.57,25.87,32.67,20.45,82.34,16.23,136.09,25.91,33.21,21.24,81.73,14.58,151.5,25.96,32.61,21.2,82.95,15.81,129.27,26.25,32.22,21.62,84.52,18.58,7.800000000000001,27.27,36.46,20.26,74.51,19.6,1.8599999999999999,24.98,35.48,13.86,52.35,17.28,926.6099999999999,26.644999999999996,38.3,12.41,74.99416666666667,17.680833333333336,0.3568055397678701,Ferrugineux tropical,Zou,473.90999999999997,288.57,734.5799999999999,24.249999999999996,15.779999999999998,15.509999999999998,14.36,14.119999999999997,11.400000000000002,12.220000000000002,11.970000000000002,11.41,10.599999999999998,16.2,21.619999999999997,14.953333333333333,1,1,1,1,1,0,0,0,0,0,1,1,7,0.631578947368421,11,2
Ouinhi,2015,1014.31417188389,1.01431417188389,4.340000000000001,24.32,33.79,11.4,70.83,17.62,31.639999999999997,27.34,34.58,22.25,81.39,17.3,146.01,27.39,34.47,23.42,83.6,18.36,58.8,26.98,33.12,22.95,86.08,18.48,87.42,26.71,32.06,22.88,87.48,19.11,141.6,25.62,30.44,22.33,88.78,15.98,112.53,25.24,30.63,20.5,87.28,14.97,77.19000000000001,25.57,32.09,21.4,84.46,13.39,132.0,25.74,31.36,21.81,85.5,14.54,136.09,26.05,31.49,22.19,88.35,17.26,27.3,26.75,34.16,21.52,82.39,18.89,2.48,24.64,34.17,14.07,58.49,17.27,957.4,26.029166666666672,34.58,11.4,82.0525,16.930833333333332,0.38499263793062966,Hydromorphe,Zou,546.36,295.39000000000004,686.83,22.39,12.329999999999998,11.049999999999997,10.169999999999998,9.180000000000003,8.110000000000003,10.129999999999999,10.690000000000005,9.55,9.299999999999997,12.639999999999997,20.1,12.136666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,11,3
Zangnanado,2015,947.949507389163,0.9479495073891631,3.41,24.27,34.52,11.56,66.68,17.62,24.36,27.54,36.16,21.84,77.66,17.3,144.15,27.6,36.21,23.18,79.93,18.36,60.0,27.15,33.83,22.45,82.81,18.48,105.09,26.9,33.22,22.56,84.95,19.11,135.0,25.79,31.13,21.92,86.87,15.98,145.07999999999998,25.41,31.21,20.31,86.19,14.97,123.69000000000001,25.52,31.85,21.19,85.09,13.39,179.4,25.64,31.29,21.41,86.36,14.54,150.66,26.13,31.52,21.76,87.18,17.26,15.600000000000001,26.67,34.79,19.71,79.57,18.89,0.9299999999999999,24.38,34.92,13.65,56.41,17.27,1087.37,26.083333333333332,36.21,11.56,79.97500000000001,16.930833333333332,0.4372565747928021,Hydromorphe,Zou,589.3199999999999,345.66,838.92,22.96,14.319999999999997,13.030000000000001,11.379999999999999,10.66,9.209999999999997,10.900000000000002,10.66,9.879999999999999,9.759999999999998,15.079999999999998,21.270000000000003,13.259166666666665,0,1,1,0,0,0,0,0,0,0,0,0,2,0.631578947368421,11,3
Za-Kpota,2015,931.629464285713,0.9316294642857129,4.340000000000001,24.32,33.79,11.4,70.83,17.62,31.639999999999997,27.34,34.58,22.25,81.39,17.3,146.01,27.39,34.47,23.42,83.6,18.36,58.8,26.98,33.12,22.95,86.08,18.48,87.42,26.71,32.06,22.88,87.48,19.11,141.6,25.62,30.44,22.33,88.78,15.98,112.53,25.24,30.63,20.5,87.28,14.97,77.19000000000001,25.57,32.09,21.4,84.46,13.39,132.0,25.74,31.36,21.81,85.5,14.54,136.09,26.05,31.49,22.19,88.35,17.26,27.3,26.75,34.16,21.52,82.39,18.89,2.48,24.64,34.17,14.07,58.49,17.27,957.4,26.029166666666672,34.58,11.4,82.0525,16.930833333333332,0.38499263793062966,Ferrallitique,Zou,546.36,295.39000000000004,686.83,22.39,12.329999999999998,11.049999999999997,10.169999999999998,9.180000000000003,8.110000000000003,10.129999999999999,10.690000000000005,9.55,9.299999999999997,12.639999999999997,20.1,12.136666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,11,1
Zogbodome,2015,948.76460939102,0.94876460939102,6.2,25.5,36.93,12.59,64.09,17.62,29.400000000000002,28.32,37.56,22.43,74.05,17.3,111.91,28.31,38.0,23.79,76.65,18.36,46.2,27.72,35.75,23.08,79.94,18.48,55.800000000000004,27.83,35.65,23.11,78.97,19.11,107.1,26.26,33.0,22.25,83.12,15.98,104.16,25.86,33.06,20.5,82.41,14.97,80.91,26.3,34.41,21.58,79.27,13.39,98.39999999999999,26.48,33.82,21.52,79.93,14.54,119.03999999999999,26.47,33.05,22.15,84.46,17.26,16.200000000000003,27.63,36.8,22.08,76.14,18.89,4.03,25.97,36.1,15.21,53.4,17.27,779.3499999999999,26.8875,38.0,12.59,76.03583333333334,16.930833333333332,0.3133946233248759,Ferrallitique,Zou,425.16999999999996,233.64,565.41,24.34,15.130000000000003,14.21,12.670000000000002,12.54,10.75,12.560000000000002,12.829999999999998,12.3,10.899999999999999,14.719999999999999,20.89,14.486666666666665,1,1,1,1,1,0,0,0,0,0,1,1,7,0.631578947368421,11,1
Boukoumbe,2016,1855.31596671949,1.85531596671949,0.0,22.99,35.84,13.09,34.17,18.78,2.24,26.96,39.95,14.84,25.67,19.16,75.64,30.08,40.7,20.73,52.56,20.75,121.2,29.21,38.91,22.73,69.34,22.48,195.92000000000002,27.82,38.02,22.1,75.39,21.02,209.70000000000002,26.35,37.18,20.52,78.67,18.57,221.96,24.99,30.58,20.97,86.73,17.23,290.46999999999997,24.98,30.47,20.68,86.19,16.88,240.6,25.04,31.5,20.09,85.03,18.13,67.27,26.0,32.67,19.14,78.56,20.68,0.6,25.48,33.53,16.71,69.1,19.93,0.62,24.14,33.37,15.1,60.09,18.89,1426.2199999999998,26.17,40.7,13.09,66.79166666666667,19.375000000000004,0.5011666315271628,Ferrugineux tropical,Atacora,824.4200000000001,308.47,1225.9199999999998,22.750000000000004,25.110000000000003,19.970000000000002,16.179999999999996,15.920000000000002,16.66,9.61,9.79,11.41,13.530000000000001,16.82,18.269999999999996,16.334999999999997,1,1,1,1,1,1,0,0,0,0,0,0,6,0.6842105263157895,1,2
Cobli,2016,1591.99527396249,1.59199527396249,0.0,22.1,34.52,11.74,41.47,18.67,1.68,25.92,39.74,13.24,33.17,19.47,37.82,30.93,40.57,20.43,47.96,20.04,102.6,30.26,39.53,24.02,66.72,23.06,137.32999999999998,29.01,38.55,23.04,72.8,21.28,207.0,27.52,36.78,21.52,77.19,19.18,256.98999999999995,26.18,32.32,21.77,85.14,17.83,292.95,26.08,32.0,21.89,85.29,17.72,275.7,26.15,32.2,21.16,84.59,18.67,70.37,27.21,34.01,20.26,77.47,21.17,0.6,26.56,34.1,16.63,66.48,19.66,0.0,24.78,34.84,14.44,57.84,19.03,1383.04,26.891666666666662,40.57,11.74,66.34333333333333,19.648333333333337,0.4792326068889963,Ferrugineux tropical,Atacora,741.74,346.67,1240.3400000000001,22.78,26.5,20.14,15.510000000000002,15.509999999999998,15.260000000000002,10.55,10.11,11.040000000000003,13.749999999999996,17.470000000000002,20.400000000000006,16.585,0,1,1,1,1,1,0,0,0,0,0,0,5,0.6842105263157895,1,2
Kerou,2016,2406.88264612596,2.4068826461259603,0.0,21.77,34.52,11.33,33.75,18.94,0.28,25.73,40.36,12.24,25.92,19.09,16.12,31.33,42.46,20.95,38.02,21.13,80.7,30.55,40.46,23.73,61.45,22.57,90.83,29.75,41.05,22.78,65.05,21.37,163.8,27.58,38.82,21.57,72.37,18.5,225.36999999999998,25.7,31.84,21.16,83.63,17.55,258.54,25.49,31.29,21.27,84.51,17.03,243.29999999999998,25.54,32.25,20.35,83.69,18.39,42.160000000000004,26.63,33.79,19.27,74.1,21.17,0.0,26.24,35.61,16.39,59.22,20.16,0.0,25.19,36.23,14.75,46.88,18.86,1121.1000000000001,26.791666666666668,42.46,11.33,60.71583333333334,19.563333333333333,0.39015648856237006,Ferrugineux tropical,Atacora,576.82,285.46,1023.9999999999999,23.190000000000005,28.119999999999997,21.51,16.73,18.269999999999996,17.25,10.68,10.02,11.899999999999999,14.52,19.22,21.479999999999997,17.740833333333335,0,1,1,1,1,1,0,0,0,0,1,1,7,0.6842105263157895,1,2
Kouande,2016,3027.42973616068,3.02742973616068,0.0,21.31,33.58,11.21,38.02,18.78,1.12,25.37,39.4,11.99,29.57,19.16,28.52,30.53,41.58,20.31,45.32,20.75,94.2,29.6,39.75,22.93,65.6,22.48,191.89000000000001,27.91,39.44,21.74,74.17,21.02,245.99999999999997,26.13,35.88,20.84,79.0,18.57,220.72,24.98,30.54,20.82,86.11,17.23,292.02,24.87,30.62,20.48,86.03,16.88,308.4,24.96,31.52,19.92,84.81,18.13,60.76,25.89,32.5,19.0,77.09,20.68,0.0,25.28,33.1,15.97,65.28,19.93,0.0,23.97,33.23,13.64,55.68,18.89,1443.6299999999999,25.899999999999995,41.58,11.21,65.55666666666667,19.375000000000004,0.5072844191440016,Ferrugineux tropical,Atacora,781.33,369.15999999999997,1319.79,22.369999999999997,27.409999999999997,21.27,16.82,17.7,15.040000000000003,9.719999999999999,10.14,11.599999999999998,13.5,17.130000000000003,19.589999999999996,16.857499999999998,0,1,1,1,1,1,0,0,0,0,0,0,5,0.6842105263157895,1,2
Materi,2016,1692.66247379455,1.69266247379455,0.0,23.18,35.9,12.5,29.27,18.78,0.56,26.74,40.76,13.59,23.73,19.16,17.05,31.89,42.57,21.69,37.89,20.75,86.10000000000001,31.06,40.92,24.48,60.69,22.48,86.8,30.15,40.24,23.34,64.95,21.02,156.3,28.2,39.31,22.19,71.83,18.57,242.73,26.36,32.41,21.74,83.15,17.23,263.81,26.17,32.4,21.88,83.88,16.88,230.70000000000002,26.19,32.89,21.27,83.46,18.13,37.51,27.71,35.28,20.2,71.28,20.68,0.0,27.48,37.18,16.99,54.76,19.93,0.0,26.23,37.55,15.65,42.6,18.89,1121.56,27.61333333333333,42.57,12.5,58.9575,19.375000000000004,0.39411061915805745,Ferrugineux tropical,Atacora,588.98,268.21000000000004,1017.8500000000001,23.4,27.169999999999998,20.88,16.44,16.900000000000002,17.12,10.669999999999998,10.52,11.620000000000001,15.080000000000002,20.19,21.9,17.657500000000002,1,1,1,1,1,1,0,0,0,1,1,1,9,0.6842105263157895,1,2
Natitingou,2016,1465.23457084502,1.46523457084502,0.0,22.99,35.84,13.09,34.17,18.78,2.24,26.96,39.95,14.84,25.67,19.16,75.64,30.08,40.7,20.73,52.56,20.75,121.2,29.21,38.91,22.73,69.34,22.48,195.92000000000002,27.82,38.02,22.1,75.39,21.02,209.70000000000002,26.35,37.18,20.52,78.67,18.57,221.96,24.99,30.58,20.97,86.73,17.23,290.46999999999997,24.98,30.47,20.68,86.19,16.88,240.6,25.04,31.5,20.09,85.03,18.13,67.27,26.0,32.67,19.14,78.56,20.68,0.6,25.48,33.53,16.71,69.1,19.93,0.62,24.14,33.37,15.1,60.09,18.89,1426.2199999999998,26.17,40.7,13.09,66.79166666666667,19.375000000000004,0.5011666315271628,Ferrugineux tropical,Atacora,824.4200000000001,308.47,1225.9199999999998,22.750000000000004,25.110000000000003,19.970000000000002,16.179999999999996,15.920000000000002,16.66,9.61,9.79,11.41,13.530000000000001,16.82,18.269999999999996,16.334999999999997,1,1,1,1,1,1,0,0,0,0,0,0,6,0.6842105263157895,1,2
Pehunco,2016,1766.02028639618,1.76602028639618,0.0,21.31,33.58,11.21,38.02,18.94,1.12,25.37,39.4,11.99,29.57,19.09,28.52,30.53,41.58,20.31,45.32,21.13,94.2,29.6,39.75,22.93,65.6,22.57,191.89000000000001,27.91,39.44,21.74,74.17,21.37,245.99999999999997,26.13,35.88,20.84,79.0,18.5,220.72,24.98,30.54,20.82,86.11,17.55,292.02,24.87,30.62,20.48,86.03,17.03,308.4,24.96,31.52,19.92,84.81,18.39,60.76,25.89,32.5,19.0,77.09,21.17,0.0,25.28,33.1,15.97,65.28,20.16,0.0,23.97,33.23,13.64,55.68,18.86,1443.6299999999999,25.899999999999995,41.58,11.21,65.55666666666667,19.563333333333333,0.5024008666339257,Ferrugineux tropical,Atacora,781.33,369.15999999999997,1319.79,22.369999999999997,27.409999999999997,21.27,16.82,17.7,15.040000000000003,9.719999999999999,10.14,11.599999999999998,13.5,17.130000000000003,19.589999999999996,16.857499999999998,0,1,1,1,1,1,0,0,0,0,0,0,5,0.6842105263157895,1,2
Tanguieta,2016,1703.51882160393,1.70351882160393,0.0,23.18,35.9,12.5,29.27,18.68,0.56,26.74,40.76,13.59,23.73,20.2,17.05,31.89,42.57,21.69,37.89,21.02,86.10000000000001,31.06,40.92,24.48,60.69,22.94,86.8,30.15,40.24,23.34,64.95,21.61,156.3,28.2,39.31,22.19,71.83,19.1,242.73,26.36,32.41,21.74,83.15,18.56,263.81,26.17,32.4,21.88,83.88,18.13,230.70000000000002,26.19,32.89,21.27,83.46,19.11,37.51,27.71,35.28,20.2,71.28,21.06,0.0,27.48,37.18,16.99,54.76,19.77,0.0,26.23,37.55,15.65,42.6,19.36,1121.56,27.61333333333333,42.57,12.5,58.9575,19.96166666666667,0.38252784067065354,Ferrugineux tropical,Atacora,588.98,268.21000000000004,1017.8500000000001,23.4,27.169999999999998,20.88,16.44,16.900000000000002,17.12,10.669999999999998,10.52,11.620000000000001,15.080000000000002,20.19,21.9,17.657500000000002,1,1,1,1,1,1,0,0,0,1,1,1,9,0.6842105263157895,1,2
Toukountouna,2016,2387.04682186764,2.38704682186764,0.0,21.18,33.16,11.52,41.5,18.78,1.9600000000000002,24.98,38.33,12.98,34.05,19.16,36.58,29.78,39.78,19.44,50.06,20.75,134.1,28.85,37.55,22.82,70.72,22.48,176.39000000000001,27.67,37.37,21.95,76.48,21.02,245.39999999999998,26.18,35.06,20.64,80.29,18.57,266.90999999999997,25.1,30.39,21.08,86.97,17.23,323.64,25.02,30.87,20.58,86.61,16.88,312.0,25.11,31.56,20.3,85.91,18.13,68.82000000000001,26.08,32.79,19.52,78.25,20.68,0.3,25.35,33.1,16.3,67.8,19.93,0.0,23.76,33.12,14.09,59.33,18.89,1566.1,25.755000000000006,39.78,11.52,68.16416666666666,19.375000000000004,0.5503197694848548,Ferrugineux tropical,Atacora,859.38,381.12,1393.1599999999999,21.639999999999997,25.349999999999998,20.34,14.729999999999997,15.419999999999998,14.420000000000002,9.310000000000002,10.290000000000003,11.259999999999998,13.27,16.8,19.029999999999998,15.988333333333335,0,1,1,1,1,1,0,0,0,0,0,0,5,0.6842105263157895,1,2
Banikoara,2016,1021.0,1.021,0.0,23.1,35.68,12.71,23.13,19.07,0.0,26.62,40.92,13.61,18.46,20.29,8.680000000000001,32.5,42.94,22.38,28.76,21.29,36.6,32.79,42.61,24.59,50.84,22.9,53.94,31.88,43.78,23.84,55.8,21.78,84.3,29.26,41.94,22.46,64.91,18.93,189.1,26.62,34.81,21.97,79.58,18.92,214.21,26.15,32.12,21.54,82.15,17.78,162.6,26.15,33.61,21.02,82.22,19.24,19.84,28.12,37.96,19.6,64.78,21.19,0.0,28.18,39.07,17.92,44.34,19.82,0.0,26.97,38.64,16.59,31.39,19.41,769.2700000000001,28.194999999999997,43.78,12.71,52.196666666666665,20.051666666666666,0.2611954792168163,Ferrugineux tropical,Alibori,372.62,182.44,723.9900000000001,22.97,27.310000000000002,20.56,18.02,19.94,19.479999999999997,12.840000000000003,10.579999999999998,12.59,18.36,21.15,22.05,18.820833333333333,1,1,1,1,1,1,0,0,0,1,1,1,9,0.6842105263157895,0,2
